snoc2=# select ifs.interface_id_n as interface_id, inte.name_v as interface_name, ifs.file_id_n, ifs.file_name_v, st.status_n as status_id, st.name_v as status_desc, ifs.validated_on_dt,ifs.uploaded_on_dt,ifs.processed_on_dt,ifs.last_updated_time_dt, ifs.total_count_n,ifs.success_count_n,ifs.error_count_n from interface.tr_interface_file_summary ifs, interface.sd_status st, interface.ms_interface inte where ifs.interface_id_n = inte.interface_id_n and ifs.status_n = st.status_n and ifs.interface_id_n in (1169,1186,1187,1188,1189)  order by ifs.interface_id_n;

--------------+------------------------------------------+-----------+-------------------------------------------------+-----------+----------------+---------------------------+-------------------------------+-------------------------------+-------------------------------+---------------+-----------------+---------------
 interface_id |              interface_name              | file_id_n |                   file_name_v                   | status_id |  status_desc   |      validated_on_dt      |        uploaded_on_dt         |        processed_on_dt        |     last_updated_time_dt      | total_count_n | success_count_n | error_count_n
         1186 | INTHDP024 - Serious Customer Outlet      |     10128 | serious_customer_outlet_20210101090001_121.csv  |      1323 | File Processed | 2021-02-17 12:07:19+05:30 | 2021-02-17 12:11:41.678+05:30 | 2021-02-17 12:12:19.614+05:30 | 2021-02-17 12:12:19.614+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10125 | serious_customer_outlet_20210101090001_118.csv  |      1323 | File Processed | 2021-02-17 12:07:08+05:30 | 2021-02-17 12:11:41.527+05:30 | 2021-02-17 12:12:15.463+05:30 | 2021-02-17 12:12:15.463+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10124 | serious_customer_outlet_20210101090001_117.csv  |      1323 | File Processed | 2021-02-17 12:07:05+05:30 | 2021-02-17 12:11:41.465+05:30 | 2021-02-17 12:12:14.102+05:30 | 2021-02-17 12:12:14.102+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10109 | serious_customer_outlet_20210101090001_102.csv  |      1324 | File Completed | 2021-02-17 12:06:17+05:30 | 2021-02-17 12:11:40.603+05:30 | 2021-02-17 12:11:53.119+05:30 | 2021-02-17 12:12:10.643+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10123 | serious_customer_outlet_20210101090001_116.csv  |      1323 | File Processed | 2021-02-17 12:07:02+05:30 | 2021-02-17 12:11:41.411+05:30 | 2021-02-17 12:12:12.721+05:30 | 2021-02-17 12:12:12.721+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10110 | serious_customer_outlet_20210101090001_103.csv  |      1324 | File Completed | 2021-02-17 12:06:20+05:30 | 2021-02-17 12:11:40.648+05:30 | 2021-02-17 12:11:54.529+05:30 | 2021-02-17 12:12:10.658+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10111 | serious_customer_outlet_20210101090001_104.csv  |      1324 | File Completed | 2021-02-17 12:06:23+05:30 | 2021-02-17 12:11:40.719+05:30 | 2021-02-17 12:11:55.913+05:30 | 2021-02-17 12:12:10.67+05:30  |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10112 | serious_customer_outlet_20210101090001_105.csv  |      1324 | File Completed | 2021-02-17 12:06:26+05:30 | 2021-02-17 12:11:40.766+05:30 | 2021-02-17 12:11:57.329+05:30 | 2021-02-17 12:12:10.684+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10121 | serious_customer_outlet_20210101090001_114.csv  |      1324 | File Completed | 2021-02-17 12:06:55+05:30 | 2021-02-17 12:11:41.287+05:30 | 2021-02-17 12:12:09.798+05:30 | 2021-02-17 12:12:10.797+05:30 |           100 |             100 |             0
         1186 | INTHDP024 - Serious Customer Outlet      |     10113 | serious_customer_outlet_20210101090001_106.csv  |      1324 | File Completed | 2021-02-17 12:06:29+05:30 | 2021-02-17 12:11:40.812+05:30 | 2021-02-17 12:11:58.724+05:30 | 2021-02-17 12:12:10.697+05:30 |           100 |             100 |             0
